id_last_2,xx1_last_2,xx2_last_2,xx3_last_2,id_last_1,xx1_last_1,xx2_last_1,xx3_last_1,id_current,xx1_current,xx2_current,xx3_current,id_next,xx1_next,xx2_next,xx3_next,rs_number_next
232357,0.6,0.0,0.8,232358,0.8,1.0,0.2,232359,0.8,0.4,0.4,232360,0.4,0.6,1.0,1
232358,0.8,1.0,0.2,232359,0.8,0.4,0.4,232360,0.4,0.6,1.0,232361,1.0,0.2,0.4,1
232359,0.8,0.4,0.4,232360,0.4,0.6,1.0,232361,1.0,0.2,0.4,232362,0.4,0.0,0.2,0
232360,0.4,0.6,1.0,232361,1.0,0.2,0.4,232362,0.4,0.0,0.2,232363,1.0,0.6,0.6,1
232361,1.0,0.2,0.4,232362,0.4,0.0,0.2,232363,1.0,0.6,0.6,232364,0.4,0.6,0.6,1
232362,0.4,0.0,0.2,232363,1.0,0.6,0.6,232364,0.4,0.6,0.6,232365,1.0,0.0,0.8,1
232363,1.0,0.6,0.6,232364,0.4,0.6,0.6,232365,1.0,0.0,0.8,232366,1.0,0.0,1.0,1
232364,0.4,0.6,0.6,232365,1.0,0.0,0.8,232366,1.0,0.0,1.0,232367,0.6,0.4,0.2,0
232365,1.0,0.0,0.8,232366,1.0,0.0,1.0,232367,0.6,0.4,0.2,232368,0.8,0.8,0.0,1
232366,1.0,0.0,1.0,232367,0.6,0.4,0.2,232368,0.8,0.8,0.0,232369,0.4,0.2,0.6,0
232367,0.6,0.4,0.2,232368,0.8,0.8,0.0,232369,0.4,0.2,0.6,232370,0.6,1.0,0.2,1
232368,0.8,0.8,0.0,232369,0.4,0.2,0.6,232370,0.6,1.0,0.2,232371,0.0,0.8,0.4,0
232369,0.4,0.2,0.6,232370,0.6,1.0,0.2,232371,0.0,0.8,0.4,232372,0.8,1.0,0.0,1
232370,0.6,1.0,0.2,232371,0.0,0.8,0.4,232372,0.8,1.0,0.0,232373,0.4,0.2,0.2,0
232371,0.0,0.8,0.4,232372,0.8,1.0,0.0,232373,0.4,0.2,0.2,232374,0.8,0.0,0.0,0
232372,0.8,1.0,0.0,232373,0.4,0.2,0.2,232374,0.8,0.0,0.0,232375,0.2,0.6,0.8,1
232373,0.4,0.2,0.2,232374,0.8,0.0,0.0,232375,0.2,0.6,0.8,232376,0.2,0.8,0.6,1
232374,0.8,0.0,0.0,232375,0.2,0.6,0.8,232376,0.2,0.8,0.6,232377,0.2,0.8,0.6,1
232375,0.2,0.6,0.8,232376,0.2,0.8,0.6,232377,0.2,0.8,0.6,232378,1.0,0.8,0.6,1
232376,0.2,0.8,0.6,232377,0.2,0.8,0.6,232378,1.0,0.8,0.6,232379,0.0,0.4,0.4,0
232377,0.2,0.8,0.6,232378,1.0,0.8,0.6,232379,0.0,0.4,0.4,232380,0.8,0.6,0.0,0
232378,1.0,0.8,0.6,232379,0.0,0.4,0.4,232380,0.8,0.6,0.0,232381,0.0,0.4,1.0,0
232379,0.0,0.4,0.4,232380,0.8,0.6,0.0,232381,0.0,0.4,1.0,232382,0.2,1.0,1.0,1
232380,0.8,0.6,0.0,232381,0.0,0.4,1.0,232382,0.2,1.0,1.0,232383,0.0,0.4,0.4,0
232381,0.0,0.4,1.0,232382,0.2,1.0,1.0,232383,0.0,0.4,0.4,232384,0.6,1.0,0.4,1
232382,0.2,1.0,1.0,232383,0.0,0.4,0.4,232384,0.6,1.0,0.4,232385,1.0,0.8,0.2,1
232383,0.0,0.4,0.4,232384,0.6,1.0,0.4,232385,1.0,0.8,0.2,232386,0.8,0.4,0.4,1
232384,0.6,1.0,0.4,232385,1.0,0.8,0.2,232386,0.8,0.4,0.4,232387,0.4,0.6,0.4,0
232385,1.0,0.8,0.2,232386,0.8,0.4,0.4,232387,0.4,0.6,0.4,232388,0.6,1.0,1.0,1
232386,0.8,0.4,0.4,232387,0.4,0.6,0.4,232388,0.6,1.0,1.0,232389,0.4,0.6,0.0,0
232387,0.4,0.6,0.4,232388,0.6,1.0,1.0,232389,0.4,0.6,0.0,232390,0.2,0.4,1.0,1
232388,0.6,1.0,1.0,232389,0.4,0.6,0.0,232390,0.2,0.4,1.0,232391,1.0,0.0,0.6,1
232389,0.4,0.6,0.0,232390,0.2,0.4,1.0,232391,1.0,0.0,0.6,232392,1.0,1.0,1.0,1
232390,0.2,0.4,1.0,232391,1.0,0.0,0.6,232392,1.0,1.0,1.0,232393,0.0,0.8,0.0,0
232391,1.0,0.0,0.6,232392,1.0,1.0,1.0,232393,0.0,0.8,0.0,232394,0.2,1.0,0.2,0
232392,1.0,1.0,1.0,232393,0.0,0.8,0.0,232394,0.2,1.0,0.2,232395,0.2,0.6,0.0,0
232393,0.0,0.8,0.0,232394,0.2,1.0,0.2,232395,0.2,0.6,0.0,232396,0.0,1.0,0.6,1
232394,0.2,1.0,0.2,232395,0.2,0.6,0.0,232396,0.0,1.0,0.6,232397,0.4,0.6,0.2,0
232395,0.2,0.6,0.0,232396,0.0,1.0,0.6,232397,0.4,0.6,0.2,232398,0.4,0.4,0.6,0
232396,0.0,1.0,0.6,232397,0.4,0.6,0.2,232398,0.4,0.4,0.6,232399,0.2,0.2,0.8,0
232397,0.4,0.6,0.2,232398,0.4,0.4,0.6,232399,0.2,0.2,0.8,232400,1.0,0.8,0.0,1
232398,0.4,0.4,0.6,232399,0.2,0.2,0.8,232400,1.0,0.8,0.0,232401,0.6,0.8,0.0,0
232399,0.2,0.2,0.8,232400,1.0,0.8,0.0,232401,0.6,0.8,0.0,232402,0.4,0.8,0.6,1
232400,1.0,0.8,0.0,232401,0.6,0.8,0.0,232402,0.4,0.8,0.6,232403,0.6,0.8,0.8,1
232401,0.6,0.8,0.0,232402,0.4,0.8,0.6,232403,0.6,0.8,0.8,232404,0.0,0.0,0.4,0
232402,0.4,0.8,0.6,232403,0.6,0.8,0.8,232404,0.0,0.0,0.4,232405,0.6,0.0,0.4,0
232403,0.6,0.8,0.8,232404,0.0,0.0,0.4,232405,0.6,0.0,0.4,232406,0.8,0.2,0.6,1
232404,0.0,0.0,0.4,232405,0.6,0.0,0.4,232406,0.8,0.2,0.6,232407,0.8,0.0,1.0,1
232405,0.6,0.0,0.4,232406,0.8,0.2,0.6,232407,0.8,0.0,1.0,232408,0.2,0.0,1.0,0
232406,0.8,0.2,0.6,232407,0.8,0.0,1.0,232408,0.2,0.0,1.0,232409,0.0,0.4,0.6,0
232407,0.8,0.0,1.0,232408,0.2,0.0,1.0,232409,0.0,0.4,0.6,232410,0.0,0.4,1.0,0
232408,0.2,0.0,1.0,232409,0.0,0.4,0.6,232410,0.0,0.4,1.0,232411,0.0,0.4,0.0,0
232409,0.0,0.4,0.6,232410,0.0,0.4,1.0,232411,0.0,0.4,0.0,232412,0.2,1.0,0.6,1
232410,0.0,0.4,1.0,232411,0.0,0.4,0.0,232412,0.2,1.0,0.6,232413,0.0,0.4,0.0,0
232411,0.0,0.4,0.0,232412,0.2,1.0,0.6,232413,0.0,0.4,0.0,232414,0.4,0.2,1.0,1
232412,0.2,1.0,0.6,232413,0.0,0.4,0.0,232414,0.4,0.2,1.0,232415,0.0,0.4,0.8,0
232413,0.0,0.4,0.0,232414,0.4,0.2,1.0,232415,0.0,0.4,0.8,232416,0.0,0.4,0.8,0
232414,0.4,0.2,1.0,232415,0.0,0.4,0.8,232416,0.0,0.4,0.8,232417,0.6,0.4,0.4,0
232415,0.0,0.4,0.8,232416,0.0,0.4,0.8,232417,0.6,0.4,0.4,232418,0.0,0.4,0.8,0
232416,0.0,0.4,0.8,232417,0.6,0.4,0.4,232418,0.0,0.4,0.8,232419,0.2,0.2,0.2,0
232417,0.6,0.4,0.4,232418,0.0,0.4,0.8,232419,0.2,0.2,0.2,232420,1.0,1.0,0.0,1
232418,0.0,0.4,0.8,232419,0.2,0.2,0.2,232420,1.0,1.0,0.0,232421,0.8,0.8,0.2,1
232419,0.2,0.2,0.2,232420,1.0,1.0,0.0,232421,0.8,0.8,0.2,232422,0.8,1.0,0.6,1
232420,1.0,1.0,0.0,232421,0.8,0.8,0.2,232422,0.8,1.0,0.6,232423,0.6,0.8,0.4,1
232421,0.8,0.8,0.2,232422,0.8,1.0,0.6,232423,0.6,0.8,0.4,232424,1.0,0.4,1.0,1
232422,0.8,1.0,0.6,232423,0.6,0.8,0.4,232424,1.0,0.4,1.0,232425,0.2,0.6,0.2,0
232423,0.6,0.8,0.4,232424,1.0,0.4,1.0,232425,0.2,0.6,0.2,232426,0.6,0.2,0.0,0
232424,1.0,0.4,1.0,232425,0.2,0.6,0.2,232426,0.6,0.2,0.0,232427,0.2,0.6,0.6,0
232425,0.2,0.6,0.2,232426,0.6,0.2,0.0,232427,0.2,0.6,0.6,232428,0.0,0.0,1.0,0
232426,0.6,0.2,0.0,232427,0.2,0.6,0.6,232428,0.0,0.0,1.0,232429,0.6,0.0,0.2,0
232427,0.2,0.6,0.6,232428,0.0,0.0,1.0,232429,0.6,0.0,0.2,232430,0.4,0.6,1.0,1
232428,0.0,0.0,1.0,232429,0.6,0.0,0.2,232430,0.4,0.6,1.0,232431,0.6,1.0,1.0,1
232429,0.6,0.0,0.2,232430,0.4,0.6,1.0,232431,0.6,1.0,1.0,232432,0.8,0.0,0.8,1
232430,0.4,0.6,1.0,232431,0.6,1.0,1.0,232432,0.8,0.0,0.8,232433,0.8,0.4,0.2,0
232431,0.6,1.0,1.0,232432,0.8,0.0,0.8,232433,0.8,0.4,0.2,232434,0.2,0.8,0.8,1
232432,0.8,0.0,0.8,232433,0.8,0.4,0.2,232434,0.2,0.8,0.8,232435,0.2,0.0,0.6,0
232433,0.8,0.4,0.2,232434,0.2,0.8,0.8,232435,0.2,0.0,0.6,232436,0.6,0.4,0.4,0
232434,0.2,0.8,0.8,232435,0.2,0.0,0.6,232436,0.6,0.4,0.4,232437,1.0,0.2,0.6,1
232435,0.2,0.0,0.6,232436,0.6,0.4,0.4,232437,1.0,0.2,0.6,232438,0.6,0.0,0.4,0
232436,0.6,0.4,0.4,232437,1.0,0.2,0.6,232438,0.6,0.0,0.4,232439,0.2,0.6,0.6,0
232437,1.0,0.2,0.6,232438,0.6,0.0,0.4,232439,0.2,0.6,0.6,232440,0.6,0.8,1.0,1
232438,0.6,0.0,0.4,232439,0.2,0.6,0.6,232440,0.6,0.8,1.0,232441,1.0,0.4,0.0,0
232439,0.2,0.6,0.6,232440,0.6,0.8,1.0,232441,1.0,0.4,0.0,232442,0.0,0.4,0.0,0
232440,0.6,0.8,1.0,232441,1.0,0.4,0.0,232442,0.0,0.4,0.0,232443,1.0,0.0,0.0,0
232441,1.0,0.4,0.0,232442,0.0,0.4,0.0,232443,1.0,0.0,0.0,232444,1.0,0.0,1.0,1
232442,0.0,0.4,0.0,232443,1.0,0.0,0.0,232444,1.0,0.0,1.0,232445,0.2,0.4,0.2,0
232443,1.0,0.0,0.0,232444,1.0,0.0,1.0,232445,0.2,0.4,0.2,232446,0.0,0.2,1.0,0
232444,1.0,0.0,1.0,232445,0.2,0.4,0.2,232446,0.0,0.2,1.0,232447,0.4,0.4,0.2,0
232445,0.2,0.4,0.2,232446,0.0,0.2,1.0,232447,0.4,0.4,0.2,232448,0.0,1.0,1.0,1
232446,0.0,0.2,1.0,232447,0.4,0.4,0.2,232448,0.0,1.0,1.0,232449,0.4,0.4,0.0,0
232447,0.4,0.4,0.2,232448,0.0,1.0,1.0,232449,0.4,0.4,0.0,232450,0.6,0.8,0.0,0
232448,0.0,1.0,1.0,232449,0.4,0.4,0.0,232450,0.6,0.8,0.0,232451,0.0,1.0,0.0,0
232449,0.4,0.4,0.0,232450,0.6,0.8,0.0,232451,0.0,1.0,0.0,232452,1.0,0.2,0.8,1
232450,0.6,0.8,0.0,232451,0.0,1.0,0.0,232452,1.0,0.2,0.8,232453,0.8,0.8,1.0,1
232451,0.0,1.0,0.0,232452,1.0,0.2,0.8,232453,0.8,0.8,1.0,232454,0.6,0.2,0.4,0
232452,1.0,0.2,0.8,232453,0.8,0.8,1.0,232454,0.6,0.2,0.4,232455,0.2,0.0,0.8,0
232453,0.8,0.8,1.0,232454,0.6,0.2,0.4,232455,0.2,0.0,0.8,232456,1.0,0.2,1.0,1
232454,0.6,0.2,0.4,232455,0.2,0.0,0.8,232456,1.0,0.2,1.0,232457,0.4,0.0,0.0,0
232455,0.2,0.0,0.8,232456,1.0,0.2,1.0,232457,0.4,0.0,0.0,232458,0.4,0.2,0.2,0
232456,1.0,0.2,1.0,232457,0.4,0.0,0.0,232458,0.4,0.2,0.2,232459,0.8,0.8,0.4,1
232457,0.4,0.0,0.0,232458,0.4,0.2,0.2,232459,0.8,0.8,0.4,232460,1.0,0.2,1.0,1
232458,0.4,0.2,0.2,232459,0.8,0.8,0.4,232460,1.0,0.2,1.0,232461,0.2,0.4,0.8,0
232459,0.8,0.8,0.4,232460,1.0,0.2,1.0,232461,0.2,0.4,0.8,232462,0.6,0.2,1.0,1
232460,1.0,0.2,1.0,232461,0.2,0.4,0.8,232462,0.6,0.2,1.0,232463,0.0,0.6,0.0,0
232461,0.2,0.4,0.8,232462,0.6,0.2,1.0,232463,0.0,0.6,0.0,232464,0.0,1.0,0.0,0
232462,0.6,0.2,1.0,232463,0.0,0.6,0.0,232464,0.0,1.0,0.0,232465,1.0,0.4,0.2,1
232463,0.0,0.6,0.0,232464,0.0,1.0,0.0,232465,1.0,0.4,0.2,232466,0.6,1.0,1.0,1
232464,0.0,1.0,0.0,232465,1.0,0.4,0.2,232466,0.6,1.0,1.0,232467,0.6,0.8,0.6,1
232465,1.0,0.4,0.2,232466,0.6,1.0,1.0,232467,0.6,0.8,0.6,232468,0.4,1.0,0.4,1
232466,0.6,1.0,1.0,232467,0.6,0.8,0.6,232468,0.4,1.0,0.4,232469,1.0,0.0,0.2,0
232467,0.6,0.8,0.6,232468,0.4,1.0,0.4,232469,1.0,0.0,0.2,232470,0.8,0.8,0.8,1
232468,0.4,1.0,0.4,232469,1.0,0.0,0.2,232470,0.8,0.8,0.8,232471,0.4,1.0,0.2,1
232469,1.0,0.0,0.2,232470,0.8,0.8,0.8,232471,0.4,1.0,0.2,232472,0.2,0.0,0.0,0
232470,0.8,0.8,0.8,232471,0.4,1.0,0.2,232472,0.2,0.0,0.0,232473,0.2,0.0,0.6,0
232471,0.4,1.0,0.2,232472,0.2,0.0,0.0,232473,0.2,0.0,0.6,232474,0.4,0.2,0.4,0
232472,0.2,0.0,0.0,232473,0.2,0.0,0.6,232474,0.4,0.2,0.4,232475,0.4,0.4,0.8,1
232473,0.2,0.0,0.6,232474,0.4,0.2,0.4,232475,0.4,0.4,0.8,232476,1.0,0.8,0.4,1
232474,0.4,0.2,0.4,232475,0.4,0.4,0.8,232476,1.0,0.8,0.4,232477,0.4,0.4,0.0,0
232475,0.4,0.4,0.8,232476,1.0,0.8,0.4,232477,0.4,0.4,0.0,232478,1.0,0.2,0.4,1
232476,1.0,0.8,0.4,232477,0.4,0.4,0.0,232478,1.0,0.2,0.4,232479,0.0,0.6,0.4,0
232477,0.4,0.4,0.0,232478,1.0,0.2,0.4,232479,0.0,0.6,0.4,232480,0.8,0.4,0.4,1
232478,1.0,0.2,0.4,232479,0.0,0.6,0.4,232480,0.8,0.4,0.4,232481,0.8,0.0,0.0,0
232479,0.0,0.6,0.4,232480,0.8,0.4,0.4,232481,0.8,0.0,0.0,232482,0.0,0.6,1.0,1
232480,0.8,0.4,0.4,232481,0.8,0.0,0.0,232482,0.0,0.6,1.0,232483,0.6,1.0,0.8,1
232481,0.8,0.0,0.0,232482,0.0,0.6,1.0,232483,0.6,1.0,0.8,232484,0.4,0.8,0.2,0
232482,0.0,0.6,1.0,232483,0.6,1.0,0.8,232484,0.4,0.8,0.2,232485,1.0,0.4,0.8,1
232483,0.6,1.0,0.8,232484,0.4,0.8,0.2,232485,1.0,0.4,0.8,232486,0.8,1.0,0.8,1
232484,0.4,0.8,0.2,232485,1.0,0.4,0.8,232486,0.8,1.0,0.8,232487,0.0,0.4,0.2,0
232485,1.0,0.4,0.8,232486,0.8,1.0,0.8,232487,0.0,0.4,0.2,232488,0.2,0.0,0.2,0
232486,0.8,1.0,0.8,232487,0.0,0.4,0.2,232488,0.2,0.0,0.2,232489,0.4,0.2,1.0,1
232487,0.0,0.4,0.2,232488,0.2,0.0,0.2,232489,0.4,0.2,1.0,232490,0.8,0.4,0.4,1
232488,0.2,0.0,0.2,232489,0.4,0.2,1.0,232490,0.8,0.4,0.4,232491,0.8,1.0,1.0,1
232489,0.4,0.2,1.0,232490,0.8,0.4,0.4,232491,0.8,1.0,1.0,232492,1.0,0.6,0.4,1
232490,0.8,0.4,0.4,232491,0.8,1.0,1.0,232492,1.0,0.6,0.4,232493,1.0,1.0,1.0,1
232491,0.8,1.0,1.0,232492,1.0,0.6,0.4,232493,1.0,1.0,1.0,232494,0.4,0.4,0.6,0
232492,1.0,0.6,0.4,232493,1.0,1.0,1.0,232494,0.4,0.4,0.6,232495,0.6,0.6,0.4,1
232493,1.0,1.0,1.0,232494,0.4,0.4,0.6,232495,0.6,0.6,0.4,232496,0.2,0.8,1.0,1
232494,0.4,0.4,0.6,232495,0.6,0.6,0.4,232496,0.2,0.8,1.0,232497,0.0,0.2,0.0,0
232495,0.6,0.6,0.4,232496,0.2,0.8,1.0,232497,0.0,0.2,0.0,232498,0.4,0.8,0.2,0
232496,0.2,0.8,1.0,232497,0.0,0.2,0.0,232498,0.4,0.8,0.2,232499,0.8,0.2,1.0,1
232497,0.0,0.2,0.0,232498,0.4,0.8,0.2,232499,0.8,0.2,1.0,232500,0.2,0.6,0.2,0
232498,0.4,0.8,0.2,232499,0.8,0.2,1.0,232500,0.2,0.6,0.2,232501,0.8,0.4,0.8,1
232499,0.8,0.2,1.0,232500,0.2,0.6,0.2,232501,0.8,0.4,0.8,232502,0.2,1.0,0.6,1
232500,0.2,0.6,0.2,232501,0.8,0.4,0.8,232502,0.2,1.0,0.6,232503,0.8,0.6,0.4,1
232501,0.8,0.4,0.8,232502,0.2,1.0,0.6,232503,0.8,0.6,0.4,232504,0.6,0.0,0.0,0
232502,0.2,1.0,0.6,232503,0.8,0.6,0.4,232504,0.6,0.0,0.0,232505,0.2,0.4,0.8,0
232503,0.8,0.6,0.4,232504,0.6,0.0,0.0,232505,0.2,0.4,0.8,232506,0.4,0.4,0.4,0
232504,0.6,0.0,0.0,232505,0.2,0.4,0.8,232506,0.4,0.4,0.4,232507,0.4,0.8,1.0,1
232505,0.2,0.4,0.8,232506,0.4,0.4,0.4,232507,0.4,0.8,1.0,232508,0.2,0.0,0.4,0
232506,0.4,0.4,0.4,232507,0.4,0.8,1.0,232508,0.2,0.0,0.4,232509,0.0,0.0,0.8,0
232507,0.4,0.8,1.0,232508,0.2,0.0,0.4,232509,0.0,0.0,0.8,232510,1.0,0.8,0.4,1
232508,0.2,0.0,0.4,232509,0.0,0.0,0.8,232510,1.0,0.8,0.4,232511,1.0,0.8,0.2,1
232509,0.0,0.0,0.8,232510,1.0,0.8,0.4,232511,1.0,0.8,0.2,232512,0.6,0.2,0.8,1
232510,1.0,0.8,0.4,232511,1.0,0.8,0.2,232512,0.6,0.2,0.8,232513,1.0,0.4,0.8,1
232511,1.0,0.8,0.2,232512,0.6,0.2,0.8,232513,1.0,0.4,0.8,232514,0.8,0.4,1.0,1
232512,0.6,0.2,0.8,232513,1.0,0.4,0.8,232514,0.8,0.4,1.0,232515,1.0,1.0,1.0,1
232513,1.0,0.4,0.8,232514,0.8,0.4,1.0,232515,1.0,1.0,1.0,232516,0.2,0.8,0.2,0
232514,0.8,0.4,1.0,232515,1.0,1.0,1.0,232516,0.2,0.8,0.2,232517,0.0,0.6,0.2,0
232515,1.0,1.0,1.0,232516,0.2,0.8,0.2,232517,0.0,0.6,0.2,232518,0.0,0.0,1.0,0
232516,0.2,0.8,0.2,232517,0.0,0.6,0.2,232518,0.0,0.0,1.0,232519,0.2,0.6,0.6,0
232517,0.0,0.6,0.2,232518,0.0,0.0,1.0,232519,0.2,0.6,0.6,232520,0.8,0.8,0.8,1
232518,0.0,0.0,1.0,232519,0.2,0.6,0.6,232520,0.8,0.8,0.8,232521,1.0,0.8,0.6,1
232519,0.2,0.6,0.6,232520,0.8,0.8,0.8,232521,1.0,0.8,0.6,232522,0.2,1.0,0.0,0
232520,0.8,0.8,0.8,232521,1.0,0.8,0.6,232522,0.2,1.0,0.0,232523,0.4,0.2,0.4,0
232521,1.0,0.8,0.6,232522,0.2,1.0,0.0,232523,0.4,0.2,0.4,232524,1.0,0.6,0.6,1
232522,0.2,1.0,0.0,232523,0.4,0.2,0.4,232524,1.0,0.6,0.6,232525,0.4,0.4,0.4,0
232523,0.4,0.2,0.4,232524,1.0,0.6,0.6,232525,0.4,0.4,0.4,232526,1.0,0.6,0.8,1
232524,1.0,0.6,0.6,232525,0.4,0.4,0.4,232526,1.0,0.6,0.8,232527,0.4,0.4,0.4,0
232525,0.4,0.4,0.4,232526,1.0,0.6,0.8,232527,0.4,0.4,0.4,232528,0.2,0.2,0.2,0
232526,1.0,0.6,0.8,232527,0.4,0.4,0.4,232528,0.2,0.2,0.2,232529,1.0,0.4,0.8,1
232527,0.4,0.4,0.4,232528,0.2,0.2,0.2,232529,1.0,0.4,0.8,232530,0.8,0.0,0.4,0
232528,0.2,0.2,0.2,232529,1.0,0.4,0.8,232530,0.8,0.0,0.4,232531,0.0,0.6,0.0,0
232529,1.0,0.4,0.8,232530,0.8,0.0,0.4,232531,0.0,0.6,0.0,232532,0.0,0.6,1.0,1
232530,0.8,0.0,0.4,232531,0.0,0.6,0.0,232532,0.0,0.6,1.0,232533,0.8,1.0,1.0,1
232531,0.0,0.6,0.0,232532,0.0,0.6,1.0,232533,0.8,1.0,1.0,232534,0.8,0.8,0.4,1
232532,0.0,0.6,1.0,232533,0.8,1.0,1.0,232534,0.8,0.8,0.4,232535,0.2,0.4,0.8,0
232533,0.8,1.0,1.0,232534,0.8,0.8,0.4,232535,0.2,0.4,0.8,232536,0.6,0.0,0.4,0
232534,0.8,0.8,0.4,232535,0.2,0.4,0.8,232536,0.6,0.0,0.4,232537,0.0,0.2,0.6,0
232535,0.2,0.4,0.8,232536,0.6,0.0,0.4,232537,0.0,0.2,0.6,232538,1.0,0.6,0.4,1
232536,0.6,0.0,0.4,232537,0.0,0.2,0.6,232538,1.0,0.6,0.4,232539,0.8,0.2,0.2,0
232537,0.0,0.2,0.6,232538,1.0,0.6,0.4,232539,0.8,0.2,0.2,232540,0.2,0.0,0.2,0
232538,1.0,0.6,0.4,232539,0.8,0.2,0.2,232540,0.2,0.0,0.2,232541,0.8,0.6,1.0,1
232539,0.8,0.2,0.2,232540,0.2,0.0,0.2,232541,0.8,0.6,1.0,232542,0.6,1.0,1.0,1
232540,0.2,0.0,0.2,232541,0.8,0.6,1.0,232542,0.6,1.0,1.0,232543,0.6,0.2,0.4,0
232541,0.8,0.6,1.0,232542,0.6,1.0,1.0,232543,0.6,0.2,0.4,232544,0.6,1.0,0.4,1
232542,0.6,1.0,1.0,232543,0.6,0.2,0.4,232544,0.6,1.0,0.4,232545,0.8,0.4,0.2,0
232543,0.6,0.2,0.4,232544,0.6,1.0,0.4,232545,0.8,0.4,0.2,232546,0.0,0.6,0.6,0
232544,0.6,1.0,0.4,232545,0.8,0.4,0.2,232546,0.0,0.6,0.6,232547,0.4,0.6,0.2,0
232545,0.8,0.4,0.2,232546,0.0,0.6,0.6,232547,0.4,0.6,0.2,232548,0.8,1.0,0.6,1
232546,0.0,0.6,0.6,232547,0.4,0.6,0.2,232548,0.8,1.0,0.6,232549,0.4,0.6,0.8,1
232547,0.4,0.6,0.2,232548,0.8,1.0,0.6,232549,0.4,0.6,0.8,232550,0.8,0.8,0.0,1
232548,0.8,1.0,0.6,232549,0.4,0.6,0.8,232550,0.8,0.8,0.0,232551,0.0,1.0,0.6,1
232549,0.4,0.6,0.8,232550,0.8,0.8,0.0,232551,0.0,1.0,0.6,232552,0.2,0.4,0.6,0
232550,0.8,0.8,0.0,232551,0.0,1.0,0.6,232552,0.2,0.4,0.6,232553,0.0,0.0,0.8,0
232551,0.0,1.0,0.6,232552,0.2,0.4,0.6,232553,0.0,0.0,0.8,232554,0.4,0.0,0.0,0
232552,0.2,0.4,0.6,232553,0.0,0.0,0.8,232554,0.4,0.0,0.0,232555,0.2,0.4,0.2,0
232553,0.0,0.0,0.8,232554,0.4,0.0,0.0,232555,0.2,0.4,0.2,232556,0.2,0.6,0.4,0
232554,0.4,0.0,0.0,232555,0.2,0.4,0.2,232556,0.2,0.6,0.4,232557,0.8,0.2,0.6,1
232555,0.2,0.4,0.2,232556,0.2,0.6,0.4,232557,0.8,0.2,0.6,232558,0.2,0.0,0.4,0
232556,0.2,0.6,0.4,232557,0.8,0.2,0.6,232558,0.2,0.0,0.4,232559,0.0,0.0,1.0,0
232557,0.8,0.2,0.6,232558,0.2,0.0,0.4,232559,0.0,0.0,1.0,232560,0.0,1.0,0.6,1
232558,0.2,0.0,0.4,232559,0.0,0.0,1.0,232560,0.0,1.0,0.6,232561,0.8,0.4,1.0,1
232559,0.0,0.0,1.0,232560,0.0,1.0,0.6,232561,0.8,0.4,1.0,232562,0.4,1.0,0.6,1
232560,0.0,1.0,0.6,232561,0.8,0.4,1.0,232562,0.4,1.0,0.6,232563,1.0,0.0,1.0,1
232561,0.8,0.4,1.0,232562,0.4,1.0,0.6,232563,1.0,0.0,1.0,232564,0.8,0.6,1.0,1
232562,0.4,1.0,0.6,232563,1.0,0.0,1.0,232564,0.8,0.6,1.0,232565,1.0,1.0,0.2,1
232563,1.0,0.0,1.0,232564,0.8,0.6,1.0,232565,1.0,1.0,0.2,232566,0.2,0.2,0.6,0
232564,0.8,0.6,1.0,232565,1.0,1.0,0.2,232566,0.2,0.2,0.6,232567,1.0,0.4,0.6,1
232565,1.0,1.0,0.2,232566,0.2,0.2,0.6,232567,1.0,0.4,0.6,232568,0.4,0.8,1.0,1
232566,0.2,0.2,0.6,232567,1.0,0.4,0.6,232568,0.4,0.8,1.0,232569,0.8,1.0,0.2,1
232567,1.0,0.4,0.6,232568,0.4,0.8,1.0,232569,0.8,1.0,0.2,232570,0.0,0.8,0.0,0
232568,0.4,0.8,1.0,232569,0.8,1.0,0.2,232570,0.0,0.8,0.0,232571,0.2,0.0,1.0,0
232569,0.8,1.0,0.2,232570,0.0,0.8,0.0,232571,0.2,0.0,1.0,232572,0.2,1.0,0.2,0
232570,0.0,0.8,0.0,232571,0.2,0.0,1.0,232572,0.2,1.0,0.2,232573,0.8,0.8,0.4,1
232571,0.2,0.0,1.0,232572,0.2,1.0,0.2,232573,0.8,0.8,0.4,232574,1.0,0.8,1.0,1
232572,0.2,1.0,0.2,232573,0.8,0.8,0.4,232574,1.0,0.8,1.0,232575,0.0,0.2,0.6,0
232573,0.8,0.8,0.4,232574,1.0,0.8,1.0,232575,0.0,0.2,0.6,232576,1.0,0.4,1.0,1
232574,1.0,0.8,1.0,232575,0.0,0.2,0.6,232576,1.0,0.4,1.0,232577,0.0,0.6,0.2,0
232575,0.0,0.2,0.6,232576,1.0,0.4,1.0,232577,0.0,0.6,0.2,232578,0.6,0.6,0.6,1
232576,1.0,0.4,1.0,232577,0.0,0.6,0.2,232578,0.6,0.6,0.6,232579,0.8,0.2,0.4,0
232577,0.0,0.6,0.2,232578,0.6,0.6,0.6,232579,0.8,0.2,0.4,232580,1.0,0.4,0.4,1
232578,0.6,0.6,0.6,232579,0.8,0.2,0.4,232580,1.0,0.4,0.4,232581,0.2,0.8,0.4,0
232579,0.8,0.2,0.4,232580,1.0,0.4,0.4,232581,0.2,0.8,0.4,232582,1.0,0.4,0.6,1
232580,1.0,0.4,0.4,232581,0.2,0.8,0.4,232582,1.0,0.4,0.6,232583,0.0,0.0,0.6,0
